timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785833551971.000,1785833551971.000,42.000,4.202,0.042,0.176484,39.752,0,30513,16180,21432,True,
1785833552550.500,1785833552550.500,41.000,4.208,0.042,0.17673600000000003,39.752,0,30513,86016,96412,True,
1785833553133.000,1785833553133.000,42.000,4.207,0.029,0.122003,39.752,0,30513,91624,1086984,True,
1785833553737.500,1785833553737.500,59.000,4.192,0.071,0.297632,39.759,0,30513,67252,1086984,True,
1785833554349.000,1785833554349.000,50.000,4.19,0.078,0.32682000000000005,39.752,0,30513,67784,1086984,True,
1785833554962.500,1785833554962.500,55.000,4.181,0.098,0.40973800000000005,39.746,0,30513,67784,1086984,True,
1785833555564.500,1785833555564.500,47.000,4.187,0.101,0.42288700000000007,39.746,0,30513,67784,1086984,True,
1785833556163.000,1785833556163.000,60.000,4.186,0.091,0.380926,39.752,0,30513,67784,1086984,True,
1785833556771.000,1785833556771.000,38.000,4.211,0.009,0.037899,39.746,0,,,,True,
1785833556830.500,1785833556830.500,31.000,4.209,0.024,0.101016,39.74,0,,,,True,
