timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785842565195.000,1785842565195.000,58.000,3.877,0.079,0.30628299999999997,44.158,0,5842,19684,21352,True,
1785842565802.000,1785842565802.000,58.000,3.871,0.08,0.30968,44.165,0,5842,371036,371036,True,
1785842566407.500,1785842566407.500,55.000,3.872,0.068,0.26329600000000003,44.158,0,5842,578428,1086840,True,
1785842567024.000,1785842567024.000,64.000,3.883,0.027,0.104841,44.15,0,5842,67800,1086840,True,
1785842567645.500,1785842567645.500,59.000,3.861,0.113,0.43629300000000004,44.137,0,5842,67800,1086840,True,
1785842568255.500,1785842568255.500,57.000,3.859,0.121,0.466939,44.116,0,5842,67800,1086840,True,
1785842568865.000,1785842568865.000,54.000,3.862,0.083,0.320546,44.101,0,5842,67800,1086840,True,
1785842569472.500,1785842569472.500,59.000,3.884,0.061,0.236924,44.08,0,5842,67800,1086840,True,
1785842570083.500,1785842570083.500,57.000,3.854,0.138,0.5318520000000001,44.06,0,5842,67800,1086840,True,
1785842570696.000,1785842570696.000,56.000,3.861,0.12,0.46332,44.06,0,5842,67800,1086840,True,
1785842571306.500,1785842571306.500,57.000,3.861,0.113,0.43629300000000004,44.045,0,5842,67800,1086840,True,
1785842571913.000,1785842571913.000,56.000,3.872,0.108,0.418176,44.032,0,5842,67800,1086840,True,
1785842572522.500,1785842572522.500,57.000,3.861,0.136,0.5250960000000001,44.032,0,5842,67800,1086840,True,
1785842573127.500,1785842573127.500,57.000,3.856,0.153,0.5899679999999999,44.025,0,5842,67800,1086840,True,
1785842573735.500,1785842573735.500,57.000,3.864,0.116,0.448224,44.032,0,5842,67800,1086840,True,
1785842574350.000,1785842574350.000,56.000,3.872,0.081,0.313632,44.039,0,5842,,,True,
1785842574431.000,1785842574431.000,38.000,3.881,0.051,0.19793099999999997,44.032,0,,,,True,
