timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785817030789.500,1785817030154.665,206.515,3.897,0.028,0.10911599999999999,46.711,0,29796,9084,9084,True,
1785817031235.000,1785817030629.112,154.873,3.892,0.026,0.10119199999999999,46.733,0,29796,74936,79852,True,
1785817031840.500,1785817031181.208,258.551,3.883,0.078,0.302874,46.733,0,29796,867020,867020,True,
1785817032347.000,1785817031686.589,268.793,3.883,0.05,0.19415000000000002,46.719,0,29796,421032,1027660,True,
1785817032768.500,1785817032144.654,184.202,3.897,0.023,0.08963099999999999,46.711,0,29796,32156,1027660,True,
1785817033284.500,1785817032652.703,199.770,3.873,0.092,0.356316,46.697,0,29796,35228,1027660,True,
1785817033800.000,1785817033162.365,218.109,3.856,0.163,0.628528,46.682,0,29796,35228,1027660,True,
1785817034304.500,1785817033664.777,222.436,3.876,0.103,0.39922799999999997,46.646,0,29796,35228,1027660,True,
1785817034834.000,1785817034176.394,244.909,3.86,0.145,0.5597,46.624,0,29796,35228,1027660,True,
1785817035342.000,1785817034682.266,256.084,3.856,0.122,0.47043199999999996,46.61,0,29796,35228,1027660,True,
1785817035848.000,1785817035185.514,262.088,3.86,0.135,0.5211,46.566,0,29796,35228,1027660,True,
1785817036391.500,1785817035709.208,308.640,3.864,0.049,0.189336,46.566,0,29796,35228,1027660,True,
1785817036779.000,1785817036154.031,197.783,3.861,0.133,0.5135130000000001,46.559,0,29796,35228,1027660,True,
1785817037276.500,1785817036651.754,192.690,3.862,0.147,0.5677139999999999,46.573,0,29796,35228,1027660,True,
1785817037799.000,1785817037161.018,210.338,3.858,0.138,0.5324040000000001,46.566,0,29796,35228,1027660,True,
1785817038302.000,1785817037675.022,237.923,3.865,0.071,0.27441499999999996,46.559,0,29796,35228,1027660,True,
1785817038826.000,1785817038174.969,237.520,3.86,0.132,0.50952,46.566,0,29796,35228,1027660,True,
1785817039336.500,1785817038683.060,253.114,3.861,0.129,0.49806900000000004,46.573,0,29796,35228,1027660,True,
1785817039757.000,1785817039142.948,172.492,3.862,0.116,0.44799200000000006,46.581,0,29796,35228,1027660,True,
1785817040347.500,1785817039685.506,257.364,3.883,0.126,0.489258,46.595,0,29796,35228,1027660,True,
1785817040874.500,1785817040201.169,288.192,3.859,0.144,0.555696,46.602,0,29796,35228,1027660,True,
1785817041242.500,1785817040633.317,152.105,3.863,0.168,0.648984,46.602,0,29796,35228,1027660,True,
1785817041558.500,1785817040945.612,165.188,3.871,0.086,0.332906,46.617,0,30108,55012,55692,True,
