timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785839560981.000,1785839560981.000,52.000,3.956,0.092,0.363952,42.434,0,32199,19204,21064,True,
1785839561585.500,1785839561585.500,53.000,3.964,0.042,0.166488,42.441,0,32199,62684,62684,True,
1785839562196.000,1785839562196.000,52.000,3.963,0.061,0.24174299999999999,42.454,0,32199,1048448,1048448,True,
1785839562802.500,1785839562802.500,57.000,3.97,0.043,0.17071,42.454,0,32199,66736,1086336,True,
1785839563414.000,1785839563414.000,62.000,3.945,0.115,0.453675,42.454,0,32199,67440,1086336,True,
1785839564024.500,1785839564024.500,55.000,3.953,0.096,0.379488,42.441,0,32199,67440,1086336,True,
1785839564632.500,1785839564632.500,57.000,3.945,0.125,0.493125,42.434,0,32199,67440,1086336,True,
1785839565241.000,1785839565241.000,54.000,3.949,0.121,0.47782899999999995,42.421,0,32199,67440,1086336,True,
1785839565850.000,1785839565850.000,56.000,3.944,0.117,0.461448,42.407,0,32199,67440,1086336,True,
1785839566457.000,1785839566457.000,54.000,3.963,0.041,0.16248300000000002,42.394,0,32199,67440,1086336,True,
1785839567067.000,1785839567067.000,54.000,3.947,0.082,0.323654,42.394,0,32199,67440,1086336,True,
1785839567673.000,1785839567673.000,54.000,3.948,0.118,0.46586399999999994,42.387,0,32199,67440,1086336,True,
1785839568283.500,1785839568283.500,55.000,3.939,0.137,0.5396430000000001,42.387,0,32199,67440,1086336,True,
1785839568888.000,1785839568888.000,54.000,3.943,0.122,0.481046,42.381,0,32199,67440,1086336,True,
1785839569503.500,1785839569503.500,65.000,3.948,0.108,0.426384,42.387,0,32199,67440,1086336,True,
1785839570127.500,1785839570127.500,63.000,3.966,0.017,0.06742200000000001,42.387,0,32199,67440,1086336,True,
1785839570735.000,1785839570735.000,52.000,3.959,0.066,0.261294,42.394,0,32199,,,True,
1785839570822.500,1785839570822.500,49.000,3.968,0.033,0.130944,42.407,0,,,,True,
