timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785750390272.000,1785750389547.468,138.680,4.186,0.016,0.066976,44.422,0,12946,11244,11244,True,
1785750390914.000,1785750390118.531,280.183,4.161,0.112,0.46603199999999995,44.374,0,12946,232300,232300,True,
1785750391306.000,1785750390567.065,176.602,4.169,0.053,0.22095699999999996,44.346,0,12946,452556,1884908,True,
1785750391941.000,1785750391150.450,342.804,4.187,0.026,0.108862,44.304,0,12946,95216,1884908,True,
1785750392301.000,1785750391568.802,178.857,4.073,0.061,0.248453,44.262,0,12946,73284,1884908,True,
1785750392785.000,1785750392063.821,168.353,4.1,0.189,0.7748999999999999,44.241,0,12946,73748,1884908,True,
1785750393365.500,1785750392598.697,237.390,4.119,0.208,0.856752,44.186,0,12946,73728,1884908,True,
1785750393756.000,1785750393039.175,117.757,4.09,0.189,0.77301,44.192,0,12946,73852,1884908,True,
1785750394390.500,1785750393638.092,314.873,4.083,0.201,0.820683,44.178,0,12946,73836,1884908,True,
1785750395108.500,1785750394221.750,481.930,4.106,0.175,0.7185499999999999,44.186,0,12946,73788,1884908,True,
1785750395262.500,1785750394543.760,125.581,4.068,0.249,1.012932,44.186,0,12946,73784,1884908,True,
1785750395931.000,1785750395127.515,292.738,4.09,0.263,1.07567,44.214,0,12946,73896,1884908,True,
1785750396401.500,1785750395616.067,268.949,4.076,0.052,0.21195199999999997,44.235,0,12946,73812,1884908,True,
1785750397136.500,1785750396231.606,499.458,4.156,0.101,0.419756,44.262,0,,,,True,
1785750397248.500,1785750396539.306,114.826,4.178,0.02,0.08356,44.248,0,,,,True,
