timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785825716571.000,1785825715946.923,277.713,4.222,0.028,0.11821600000000002,42.626,0,31944,15376,17680,True,
1785825716987.500,1785825716393.578,170.380,4.227,0.031,0.13103700000000001,42.653,0,31944,26460,79372,True,
1785825717571.500,1785825716940.020,262.837,4.2,0.08,0.336,42.666,0,31944,247700,1026908,True,
1785825718004.000,1785825717410.946,203.929,4.188,0.108,0.452304,42.666,0,31944,34060,1026908,True,
1785825718536.500,1785825717926.581,234.791,4.199,0.157,0.659243,42.706,0,31944,34828,1026908,True,
1785825718987.000,1785825718396.776,174.508,4.224,0.028,0.118272,42.706,0,31944,34828,1026908,True,
1785825719538.000,1785825718924.052,228.520,4.191,0.03,0.12572999999999998,42.725,0,31944,34828,1026908,True,
1785825720073.000,1785825719444.368,268.358,4.185,0.134,0.56079,42.725,0,31944,34828,1026908,True,
1785825720507.500,1785825719905.341,189.819,4.216,0.025,0.10540000000000001,42.732,0,31944,20372,1026908,True,
1785825720723.000,1785825720139.039,182.344,4.221,0.022,0.092862,42.725,0,,,,True,
