timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785899101650.000,1785899101650.000,42.000,4.202,0.077,0.323554,40.964,0,28694,16708,21960,True,
1785899102232.000,1785899102232.000,44.000,4.2,0.098,0.4116,40.964,0,28694,218848,218848,True,
1785899102816.500,1785899102816.500,45.000,4.203,0.077,0.323631,40.945,0,28694,158980,1088096,True,
1785899103438.000,1785899103438.000,78.000,4.182,0.133,0.5562060000000001,40.926,0,28694,69224,1088096,True,
1785899104081.000,1785899104081.000,74.000,4.178,0.138,0.5765640000000001,40.901,0,28694,69224,1088096,True,
1785899104717.000,1785899104717.000,68.000,4.187,0.136,0.569432,40.876,0,28694,69224,1088096,True,
1785899105351.000,1785899105351.000,80.000,4.189,0.125,0.523625,40.844,0,28694,69224,1088096,True,
1785899105989.500,1785899105989.500,65.000,4.19,0.13,0.5447000000000001,40.813,0,28694,69224,1088096,True,
1785899106634.500,1785899106634.500,77.000,4.187,0.135,0.5652450000000001,40.781,0,28694,69224,1088096,True,
1785899107278.000,1785899107278.000,62.000,4.178,0.157,0.655946,40.762,0,28694,69224,1088096,True,
1785899107919.500,1785899107919.500,71.000,4.187,0.143,0.598741,40.744,0,28694,69224,1088096,True,
1785899108555.000,1785899108555.000,64.000,4.185,0.133,0.556605,40.731,0,28694,69224,1088096,True,
1785899109182.500,1785899109182.500,59.000,4.179,0.151,0.6310290000000001,40.718,0,28694,69224,1088096,True,
1785899109815.500,1785899109815.500,79.000,4.183,0.142,0.5939859999999999,40.718,0,28694,69224,1088096,True,
1785899110441.500,1785899110441.500,57.000,4.192,0.115,0.48208000000000006,40.712,0,28694,69224,1088096,True,
1785899111057.500,1785899111057.500,39.000,4.215,0.032,0.13488,40.712,0,,,,True,
1785899111139.000,1785899111139.000,38.000,4.21,0.052,0.21891999999999998,40.712,0,,,,True,
