timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785836671702.000,1785836671702.000,58.000,4.078,0.077,0.314006,42.447,0,32296,20696,21712,True,
1785836672309.000,1785836672309.000,58.000,4.085,0.048,0.19608,42.454,0,32296,257784,257784,True,
1785836672917.000,1785836672917.000,54.000,4.074,0.072,0.293328,42.454,0,32296,483176,1086584,True,
1785836673534.000,1785836673534.000,56.000,4.066,0.1,0.4066,42.454,0,32296,67460,1086584,True,
1785836674141.000,1785836674141.000,54.000,4.066,0.094,0.382204,42.441,0,32296,67460,1086584,True,
1785836674751.000,1785836674751.000,56.000,4.076,0.085,0.34646,42.434,0,32296,67460,1086584,True,
1785836675358.000,1785836675358.000,52.000,4.063,0.112,0.45505599999999996,42.421,0,32296,67460,1086584,True,
1785836675966.000,1785836675966.000,54.000,4.065,0.118,0.47967000000000004,42.407,0,32296,67460,1086584,True,
1785836676572.500,1785836676572.500,55.000,4.065,0.073,0.29674500000000004,42.394,0,32296,67460,1086584,True,
1785836677181.500,1785836677181.500,55.000,4.067,0.11,0.44737000000000005,42.381,0,32296,67460,1086584,True,
1785836677788.500,1785836677788.500,57.000,4.068,0.086,0.34984799999999994,42.381,0,32296,67460,1086584,True,
1785836678397.500,1785836678397.500,53.000,4.083,0.113,0.46137900000000004,42.381,0,32296,67460,1086584,True,
1785836679005.000,1785836679005.000,56.000,4.071,0.094,0.38267399999999996,42.381,0,32296,67460,1086584,True,
1785836679619.500,1785836679619.500,61.000,4.063,0.124,0.5038119999999999,42.381,0,32296,67460,1086584,True,
1785836680229.000,1785836680229.000,54.000,4.064,0.121,0.491744,42.381,0,32296,67460,1086584,True,
1785836680832.500,1785836680832.500,53.000,4.082,0.047,0.191854,42.387,0,32296,41836,1086584,True,
1785836681430.000,1785836681430.000,40.000,4.094,0.019,0.07778600000000001,42.394,0,,,,True,
1785836681500.500,1785836681500.500,41.000,4.097,0.008,0.032776000000000007,42.394,0,,,,True,
