timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785861194684.000,1785861194684.000,40.000,4.221,0.18,0.75978,29.943,0,4568,14588,18172,True,
1785861195269.500,1785861195269.500,55.000,4.163,0.188,0.782644,30.075,0,4568,206172,206172,True,
1785861195952.000,1785861195952.000,102.000,4.202,0.192,0.8067840000000001,30.334,0,4568,108484,1027932,True,
1785861196617.500,1785861196617.500,51.000,4.229,0.156,0.659724,30.713,0,4568,126848,1027932,True,
1785861197384.500,1785861197384.500,189.000,4.261,0.111,0.47297100000000003,31.179,0,4568,28160,1027932,True,
1785861198122.500,1785861198122.500,135.000,4.26,0.08,0.3408,31.505,0,4568,236672,1027932,True,
1785861198953.000,1785861198953.000,122.000,4.275,0.042,0.17955000000000002,31.854,0,4568,28844,1027932,True,
1785861199702.000,1785861199702.000,230.000,4.284,0.058,0.248472,32.098,0,4568,28844,1027932,True,
1785861200477.500,1785861200477.500,105.000,4.259,0.119,0.506821,32.34,0,4568,45228,1027932,True,
1785861201209.000,1785861201209.000,58.000,4.235,0.13,0.5505500000000001,32.513,0,4568,427564,1027932,True,
1785861201884.500,1785861201884.500,133.000,4.271,0.078,0.333138,32.651,0,4568,694700,1027932,True,
1785861202607.500,1785861202607.500,57.000,4.221,0.136,0.574056,32.86,0,4568,31376,1027932,True,
1785861203208.500,1785861203208.500,49.000,4.253,0.111,0.47208300000000003,32.98,0,4568,32144,1027932,True,
1785861203803.000,1785861203803.000,48.000,4.255,0.136,0.57868,33.095,0,4568,32144,1027932,True,
1785861204401.000,1785861204401.000,50.000,4.247,0.166,0.705002,33.198,0,4568,32144,1027932,True,
1785861204998.500,1785861204998.500,53.000,4.259,0.124,0.528116,33.312,0,4568,32144,1027932,True,
1785861205604.500,1785861205604.500,45.000,4.274,0.086,0.36756399999999995,33.426,0,4568,32144,1027932,True,
1785861206208.500,1785861206208.500,33.000,4.313,0.015,0.06469499999999999,33.527,0,,,,True,
1785861206267.500,1785861206267.500,35.000,4.314,0.02,0.08628000000000001,33.527,0,,,,True,
