timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785826032655.000,1785826032038.910,231.250,4.218,0.016,0.067488,43.877,0,13177,9580,11768,True,
1785826033187.500,1785826032552.671,258.010,4.202,0.035,0.14707,43.877,0,13177,28744,79516,True,
1785826033694.500,1785826033057.604,267.340,4.213,0.014,0.058982,43.87,0,13177,37924,1026632,True,
1785826034204.000,1785826033562.792,277.032,4.207,0.019,0.07993299999999999,43.877,0,13177,660876,1026632,True,
1785826034642.500,1785826034041.820,234.561,4.198,0.137,0.5751260000000001,43.891,0,13177,34444,1026632,True,
1785826035110.000,1785826034518.515,187.438,4.189,0.127,0.532003,43.864,0,13177,34444,1026632,True,
1785826035652.000,1785826035036.103,221.912,4.174,0.143,0.596882,43.877,0,13177,34444,1026632,True,
1785826036125.500,1785826035531.806,212.589,4.174,0.017,0.07095800000000001,43.857,0,13177,34444,1026632,True,
1785826036700.500,1785826036066.413,281.356,4.18,0.095,0.39709999999999995,43.844,0,13177,34444,1026632,True,
1785826036977.000,1785826036393.274,164.703,4.202,0.024,0.10084800000000001,43.83,0,,,,True,
