timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785852863140.000,1785852863140.000,42.000,3.61,0.085,0.30685,42.673,0,8458,15800,20988,True,
1785852863724.500,1785852863724.500,43.000,3.6,0.099,0.35640000000000005,42.699,0,8458,257380,257380,True,
1785852864306.000,1785852864306.000,42.000,3.602,0.121,0.43584199999999995,42.719,0,8458,516044,1086564,True,
1785852864906.500,1785852864906.500,53.000,3.59,0.145,0.52055,42.732,0,8458,67320,1086564,True,
1785852865514.500,1785852865514.500,51.000,3.595,0.134,0.48173000000000005,42.745,0,8458,67320,1086564,True,
1785852866120.500,1785852866120.500,53.000,3.588,0.167,0.5991960000000001,42.752,0,8458,67320,1086564,True,
1785852866724.000,1785852866724.000,52.000,3.591,0.126,0.45246600000000003,42.752,0,8458,67320,1086564,True,
1785852867330.000,1785852867330.000,52.000,3.592,0.143,0.513656,42.752,0,8458,67320,1086564,True,
1785852867933.000,1785852867933.000,50.000,3.58,0.136,0.48688000000000003,42.758,0,8458,67320,1086564,True,
1785852868532.000,1785852868532.000,50.000,3.587,0.159,0.5703330000000001,42.765,0,8458,67320,1086564,True,
1785852869144.500,1785852869144.500,57.000,3.59,0.149,0.53491,42.772,0,8458,67320,1086564,True,
1785852869757.500,1785852869757.500,65.000,3.592,0.151,0.542392,42.785,0,8458,67320,1086564,True,
1785852870372.500,1785852870372.500,55.000,3.584,0.179,0.641536,42.798,0,8458,67320,1086564,True,
1785852870976.000,1785852870976.000,56.000,3.61,0.054,0.19494,42.818,0,8458,67320,1086564,True,
1785852871578.500,1785852871578.500,53.000,3.583,0.165,0.591195,42.844,0,8458,67320,1086564,True,
1785852872168.500,1785852872168.500,33.000,3.613,0.072,0.260136,42.864,0,,,,True,
1785852872235.500,1785852872235.500,35.000,3.617,0.055,0.198935,42.857,0,,,,True,
