timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785826436715.500,1785826436089.552,243.990,4.188,0.049,0.205212,44.913,0,27950,9256,11716,True,
1785826437183.000,1785826436577.207,218.712,4.191,0.02,0.08381999999999999,44.927,0,27950,28920,79652,True,
1785826437818.500,1785826437140.813,345.180,4.177,0.03,0.12530999999999998,44.927,0,27950,29744,1026680,True,
1785826438157.000,1785826437559.373,181.698,4.188,0.022,0.09213599999999998,44.94,0,27950,190632,1026680,True,
1785826438733.000,1785826438098.327,259.129,4.118,0.202,0.8318360000000001,44.954,0,27950,33920,1026680,True,
1785826439151.000,1785826438553.678,169.421,4.148,0.143,0.5931639999999999,44.968,0,27950,34560,1026680,True,
1785826439717.000,1785826439090.589,242.645,4.152,0.029,0.12040800000000002,44.975,0,27950,34560,1026680,True,
1785826440227.000,1785826439595.750,252.066,4.157,0.164,0.681748,44.975,0,27950,34560,1026680,True,
1785826440659.500,1785826440065.505,191.097,4.156,0.079,0.328324,44.968,0,27950,34560,1026680,True,
1785826441250.500,1785826440606.559,272.713,4.164,0.132,0.549648,44.947,0,27950,34560,1026680,True,
1785826441751.500,1785826441110.662,280.502,4.165,0.063,0.262395,44.933,0,,,,True,
1785826441947.500,1785826441358.816,214.706,4.192,0.02,0.08384000000000001,44.933,0,,,,True,
