timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785750738004.500,1785750737274.224,143.103,4.155,0.028,0.11634000000000001,47.622,0,24138,11184,11184,True,
1785750738537.500,1785750737790.275,174.809,4.138,0.144,0.595872,47.645,0,24138,218800,218800,True,
1785750738973.000,1785750738258.155,110.229,4.151,0.029,0.120379,47.66,0,24138,15200,1885104,True,
1785750739656.500,1785750738850.910,295.258,4.156,0.059,0.24520399999999998,47.675,0,24138,127880,1885104,True,
1785750739987.500,1785750739267.517,127.869,4.088,0.19,0.7767200000000001,47.682,0,24138,73656,1885104,True,
1785750741087.500,1785750740067.379,727.031,4.079,0.194,0.791326,47.616,0,24138,74168,1885104,True,
1785750741315.500,1785750740547.073,230.764,4.126,0.068,0.28056800000000004,47.608,0,24138,74132,1885104,True,
1785750741835.000,1785750741059.184,254.244,4.053,0.231,0.936243,47.541,0,24138,73992,1885104,True,
1785750742342.000,1785750741561.466,258.313,4.086,0.203,0.8294580000000001,47.496,0,24138,73992,1885104,True,
1785750742849.500,1785750742067.507,269.701,4.096,0.225,0.9216000000000001,47.452,0,24138,74104,1885104,True,
1785750743889.000,1785750742840.254,814.520,4.082,0.191,0.779662,47.4,0,24138,74008,1885104,True,
1785750744030.000,1785750743325.976,156.411,4.068,0.25,1.017,47.37,0,24138,74004,1885104,True,
1785750744818.500,1785750743961.607,426.799,4.079,0.195,0.795405,47.325,0,24138,74156,1885104,True,
1785750745031.500,1785750744315.985,135.224,4.136,0.087,0.359832,47.31,0,24138,73976,1885104,True,
1785750745614.000,1785750744855.389,213.545,4.127,0.111,0.458097,47.287,0,24138,73976,1885104,True,
1785750746129.000,1785750745365.316,232.270,4.086,0.175,0.71505,47.257,0,24138,73968,1885104,True,
1785750746631.500,1785750745864.985,231.251,4.08,0.201,0.82008,47.257,0,24138,73936,1885104,True,
1785750747117.000,1785750746358.201,217.453,4.079,0.212,0.864748,47.25,0,24138,74148,1885104,True,
1785750747875.500,1785750746987.114,474.899,4.088,0.257,1.050616,47.28,0,24138,74124,1885104,True,
1785750748023.000,1785750747308.750,117.697,4.072,0.249,1.013928,47.265,0,24138,74124,1885104,True,
1785750748695.500,1785750747899.237,298.148,4.074,0.219,0.8922059999999999,47.265,0,24138,74124,1885104,True,
1785750749306.000,1785750748453.661,406.171,4.139,0.225,0.9312750000000001,47.287,0,24138,73992,1885104,True,
1785750749524.500,1785750748807.981,114.288,4.136,0.111,0.459096,47.302,0,,,,True,
1785750749616.000,1785750748910.230,89.196,4.15,0.042,0.17430000000000004,47.287,0,,,,True,
