timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785826512740.000,1785826512103.007,261.058,4.174,0.051,0.212874,45.15,0,30527,11448,11620,True,
1785826513523.000,1785826512744.564,543.737,4.177,0.026,0.10860199999999999,45.157,0,30527,26256,79540,True,
1785826513699.000,1785826513104.608,175.734,4.175,0.026,0.10855,45.157,0,30527,28816,79540,True,
1785826514263.500,1785826513637.117,239.972,4.166,0.041,0.170806,45.179,0,30527,148272,1026704,True,
1785826514876.500,1785826514196.687,358.525,4.144,0.15,0.6216,45.179,0,30527,34004,1026704,True,
1785826515214.500,1785826514615.235,194.963,4.137,0.123,0.5088509999999999,45.15,0,30527,34644,1026704,True,
1785826515826.000,1785826515173.385,310.603,4.152,0.09,0.37368,45.165,0,30527,34644,1026704,True,
1785826516207.500,1785826515613.243,189.537,4.149,0.067,0.27798300000000004,45.136,0,30527,34644,1026704,True,
1785826516741.000,1785826516131.275,225.082,4.15,0.111,0.46065000000000006,45.129,0,30527,34644,1026704,True,
1785826517263.500,1785826516636.667,235.639,4.144,0.122,0.505568,45.093,0,30527,34644,1026704,True,
1785826517756.500,1785826517135.378,232.582,4.147,0.141,0.584727,45.107,0,30527,34644,1026704,True,
1785826518232.500,1785826517620.098,201.512,4.164,0.099,0.412236,45.086,0,,,,True,
1785826518412.500,1785826517814.914,186.803,4.178,0.013,0.054313999999999994,45.093,0,,,,True,
