timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785908484047.500,1785908484047.500,75.000,3.931,0.068,0.26730800000000005,47.534,0,22998,20588,21444,True,
1785908484686.000,1785908484686.000,76.000,3.935,0.05,0.19675,47.556,0,22998,114492,114492,True,
1785908485323.000,1785908485323.000,72.000,3.929,0.067,0.263243,47.563,0,22998,476488,1086652,True,
1785908485959.500,1785908485959.500,77.000,3.917,0.127,0.497459,47.563,0,22998,68012,1086652,True,
1785908486604.500,1785908486604.500,63.000,3.918,0.113,0.442734,47.563,0,22998,68012,1086652,True,
1785908487245.000,1785908487245.000,76.000,3.913,0.15,0.58695,47.556,0,22998,68012,1086652,True,
1785908487886.000,1785908487886.000,78.000,3.906,0.053,0.207018,47.541,0,22998,68012,1086652,True,
1785908488540.500,1785908488540.500,81.000,3.914,0.132,0.516648,47.534,0,22998,68012,1086652,True,
1785908489184.500,1785908489184.500,65.000,3.918,0.142,0.556356,47.526,0,22998,68012,1086652,True,
1785908489826.000,1785908489826.000,80.000,3.909,0.104,0.40653599999999995,47.511,0,22998,68012,1086652,True,
1785908490479.500,1785908490479.500,77.000,3.909,0.148,0.5785319999999999,47.511,0,22998,68012,1086652,True,
1785908491115.500,1785908491115.500,63.000,3.915,0.114,0.44631000000000004,47.519,0,22998,68012,1086652,True,
1785908491759.500,1785908491759.500,83.000,3.933,0.055,0.21631499999999998,47.519,0,22998,68012,1086652,True,
1785908492405.000,1785908492405.000,72.000,3.908,0.146,0.570568,47.519,0,22998,68012,1086652,True,
1785908493049.000,1785908493049.000,72.000,3.934,0.046,0.180964,47.534,0,22998,68152,1086652,True,
1785908493674.500,1785908493674.500,49.000,3.94,0.03,0.1182,47.541,0,,,,True,
1785908493773.500,1785908493773.500,55.000,3.941,0.026,0.10246599999999999,47.541,0,,,,True,
