timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785776945780.000,1785776945072.895,274.853,4.232,0.015,0.06348,45.74,0,1889,9576,11636,True,
1785776946263.000,1785776945563.558,255.401,4.223,0.027,0.114021,45.747,0,1889,62988,79456,True,
1785776946766.500,1785776946068.088,263.963,4.211,0.05,0.21055000000000001,45.775,0,1889,546240,546240,True,
1785776947286.500,1785776946577.284,281.737,4.219,0.039,0.16454100000000002,45.782,0,1889,31156,1026240,True,
1785776947691.500,1785776947027.961,182.361,4.217,0.025,0.10542499999999999,45.775,0,1889,33048,1026240,True,
1785776948250.000,1785776947562.438,250.677,4.196,0.02,0.08392,45.775,0,1889,33688,1026240,True,
1785776948707.000,1785776948036.228,197.432,4.192,0.119,0.498848,45.775,0,1889,33688,1026240,True,
1785776949270.500,1785776948569.737,263.673,4.196,0.084,0.352464,45.74,0,1889,33688,1026240,True,
1785776950044.000,1785776949205.497,534.341,4.199,0.099,0.415701,45.712,0,1889,33688,1026240,True,
1785776950227.000,1785776949565.130,184.155,4.216,0.022,0.092752,45.712,0,1889,33688,1026240,True,
1785776950804.000,1785776950104.156,261.589,4.236,0.013,0.05506799999999999,45.683,0,1889,33688,1026240,True,
1785776951329.500,1785776950620.552,293.670,4.197,0.07,0.29379000000000005,45.676,0,1889,33688,1026240,True,
1785776951831.500,1785776951120.140,292.178,4.205,0.013,0.054665,45.676,0,1889,33688,1026240,True,
1785776952346.000,1785776951632.494,316.216,4.222,0.113,0.47708600000000007,45.663,0,1889,33688,1026240,True,
1785776952783.000,1785776952093.622,237.840,4.198,0.134,0.562532,45.676,0,1889,33688,1026240,True,
1785776953369.000,1785776952638.099,325.843,4.199,0.079,0.331721,45.676,0,1889,33688,1026240,True,
1785776953755.000,1785776953077.912,204.800,4.191,0.075,0.31432499999999997,45.705,0,1889,33688,1026240,True,
1785776954276.000,1785776953591.817,231.842,4.193,0.067,0.280931,45.698,0,1889,33688,1026240,True,
1785776954785.000,1785776954093.675,235.023,4.202,0.082,0.34456400000000004,45.712,0,1889,33688,1026240,True,
1785776955290.000,1785776954598.442,243.933,4.194,0.157,0.658458,45.712,0,1889,33688,1026240,True,
1785776955828.500,1785776955115.473,277.425,4.23,0.024,0.10152000000000001,45.733,0,1889,33688,1026240,True,
1785776956248.500,1785776955578.619,203.020,4.203,0.083,0.348849,45.747,0,1889,33688,1026240,True,
1785776956610.000,1785776955958.538,143.705,4.216,0.019,0.08010400000000001,45.754,0,,,,True,
