timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785820970077.000,1785820969457.757,208.797,3.691,0.028,0.103348,47.489,0,10618,7668,8696,True,
1785820970643.500,1785820970005.388,303.534,3.664,0.084,0.30777600000000005,47.511,0,10618,27372,27372,True,
1785820971120.000,1785820970477.009,246.259,3.662,0.144,0.5273279999999999,47.511,0,10618,25764,79340,True,
1785820971713.500,1785820971047.396,386.702,3.673,0.041,0.150593,47.526,0,10618,312276,1026212,True,
1785820972116.000,1785820971481.376,253.874,3.644,0.102,0.37168799999999996,47.563,0,10618,446836,1026212,True,
1785820972681.000,1785820972032.163,354.813,3.652,0.088,0.321376,47.571,0,10618,34160,1026212,True,
1785820973038.000,1785820972438.713,167.516,3.647,0.192,0.700224,47.571,0,10618,34160,1026212,True,
1785820973556.000,1785820972947.216,183.987,3.65,0.147,0.53655,47.556,0,10618,34160,1026212,True,
1785820974080.500,1785820973468.943,226.703,3.654,0.16,0.58464,47.556,0,10618,34160,1026212,True,
1785820974857.500,1785820974207.832,703.748,3.651,0.147,0.536697,47.511,0,10618,34160,1026212,True,
1785820975249.500,1785820974646.518,173.047,3.651,0.167,0.609717,47.496,0,10618,34160,1026212,True,
1785820975828.000,1785820975188.531,256.266,3.651,0.13,0.47463,47.481,0,10618,34160,1026212,True,
1785820976324.000,1785820975688.213,254.907,3.646,0.139,0.5067940000000001,47.489,0,10618,34160,1026212,True,
1785820976849.500,1785820976209.228,296.260,3.658,0.138,0.504804,47.467,0,10618,34160,1026212,True,
1785820977367.000,1785820976706.267,289.817,3.649,0.035,0.12771500000000002,47.459,0,10618,34160,1026212,True,
1785820977769.000,1785820977219.000,314.486,3.659,0.126,0.461034,47.467,0,10618,34160,1026212,True,
1785820978279.000,1785820977725.169,326.214,3.648,0.112,0.40857600000000005,47.459,0,10618,34160,1026212,True,
1785820978742.000,1785820978146.136,167.421,3.647,0.173,0.6309309999999999,47.474,0,10618,34160,1026212,True,
1785820979298.500,1785820978698.649,271.345,3.676,0.097,0.356572,47.489,0,10618,34160,1026212,True,
1785820980092.500,1785820979379.261,632.343,3.646,0.131,0.477626,47.504,0,10618,34160,1026212,True,
1785820980379.500,1785820979778.591,166.095,3.675,0.147,0.540225,47.504,0,10618,34160,1026212,True,
1785820980946.000,1785820980321.923,252.368,3.65,0.158,0.5767,47.526,0,10618,34160,1026212,True,
1785820981204.500,1785820980617.414,161.105,3.671,0.036,0.132156,47.519,0,,,,True,
