timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785899285703.000,1785899285703.000,42.000,4.197,0.069,0.28959300000000004,41.579,0,2160,16548,21864,True,
1785899286297.000,1785899286297.000,44.000,4.193,0.084,0.35221199999999997,41.605,0,2160,247652,247652,True,
1785899286881.000,1785899286881.000,46.000,4.188,0.099,0.414612,41.605,0,2160,235296,1087716,True,
1785899287498.000,1785899287498.000,70.000,4.175,0.145,0.6053749999999999,41.612,0,2160,68808,1087716,True,
1785899288130.000,1785899288130.000,66.000,4.18,0.133,0.55594,41.618,0,2160,68808,1087716,True,
1785899288752.000,1785899288752.000,58.000,4.172,0.073,0.30455599999999994,41.612,0,2160,68808,1087716,True,
1785899289382.500,1785899289382.500,81.000,4.184,0.107,0.44768800000000003,41.605,0,2160,68808,1087716,True,
1785899290023.500,1785899290023.500,71.000,4.182,0.118,0.493476,41.599,0,2160,68808,1087716,True,
1785899290649.500,1785899290649.500,63.000,4.182,0.119,0.49765800000000004,41.599,0,2160,68808,1087716,True,
1785899291279.000,1785899291279.000,78.000,4.173,0.149,0.621777,41.592,0,2160,68808,1087716,True,
1785899291903.500,1785899291903.500,53.000,4.175,0.126,0.52605,41.592,0,2160,68808,1087716,True,
1785899292530.000,1785899292530.000,60.000,4.17,0.163,0.67971,41.599,0,2160,68808,1087716,True,
1785899293155.000,1785899293155.000,64.000,4.18,0.142,0.5935599999999999,41.605,0,2160,68808,1087716,True,
1785899293791.000,1785899293791.000,66.000,4.2,0.04,0.168,41.618,0,2160,68808,1087716,True,
1785899294425.000,1785899294425.000,80.000,4.175,0.126,0.52605,41.625,0,2160,68808,1087716,True,
1785899295051.000,1785899295051.000,48.000,4.207,0.036,0.15145199999999998,41.644,0,,,,True,
1785899295130.500,1785899295130.500,41.000,4.205,0.038,0.15979,41.638,0,,,,True,
