timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785861519196.500,1785861519196.500,31.000,4.267,0.098,0.41816600000000004,38.325,0,13396,11384,12160,True,
1785861519787.500,1785861519787.500,33.000,4.261,0.08,0.34088,38.307,0,13396,577952,1027592,True,
1785861520394.500,1785861520394.500,55.000,4.284,0.032,0.137088,38.325,0,13396,735424,1027592,True,
1785861521003.000,1785861521003.000,42.000,4.187,0.213,0.891831,38.362,0,13396,34704,1027592,True,
1785861521612.500,1785861521612.500,53.000,4.256,0.093,0.395808,38.405,0,13396,35344,1027592,True,
1785861522235.000,1785861522235.000,56.000,4.275,0.135,0.5771250000000001,38.399,0,13396,35344,1027592,True,
1785861522845.000,1785861522845.000,40.000,4.247,0.112,0.475664,38.374,0,13396,35344,1027592,True,
1785861523463.500,1785861523463.500,41.000,4.261,0.027,0.115047,38.356,0,13396,35344,1027592,True,
1785861524079.500,1785861524079.500,59.000,4.261,0.116,0.49427600000000005,38.35,0,13396,35344,1027592,True,
1785861524687.500,1785861524687.500,43.000,4.252,0.116,0.493232,38.325,0,13396,35344,1027592,True,
1785861525302.000,1785861525302.000,50.000,4.278,0.026,0.11122799999999998,38.344,0,13396,35344,1027592,True,
1785861525925.000,1785861525925.000,44.000,4.249,0.119,0.5056309999999999,38.331,0,13396,35344,1027592,True,
1785861526534.000,1785861526534.000,42.000,4.249,0.11,0.46738999999999997,38.337,0,13396,35344,1027592,True,
1785861527142.500,1785861527142.500,45.000,4.257,0.137,0.583209,38.344,0,13396,35344,1027592,True,
1785861527724.500,1785861527724.500,29.000,4.28,0.045,0.1926,38.337,0,,,,True,
1785861527783.000,1785861527783.000,44.000,4.293,0.02,0.08586,38.344,0,,,,True,
