timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785908218462.500,1785908218462.500,83.000,3.943,0.068,0.26812400000000003,46.891,0,15361,21224,21660,True,
1785908219106.500,1785908219106.500,69.000,3.944,0.049,0.193256,46.906,0,15361,91092,96548,True,
1785908219737.000,1785908219737.000,64.000,3.942,0.072,0.28382399999999997,46.913,0,15361,445168,1086676,True,
1785908220368.000,1785908220368.000,70.000,3.921,0.134,0.525414,46.928,0,15361,67256,1086676,True,
1785908221008.000,1785908221008.000,68.000,3.925,0.142,0.5573499999999999,46.921,0,15361,67256,1086676,True,
1785908221655.000,1785908221655.000,78.000,3.919,0.138,0.540822,46.921,0,15361,67256,1086676,True,
1785908222304.000,1785908222304.000,82.000,3.92,0.049,0.19208,46.913,0,15361,67256,1086676,True,
1785908222956.500,1785908222956.500,83.000,3.925,0.122,0.47884999999999994,46.906,0,15361,67256,1086676,True,
1785908223612.500,1785908223612.500,77.000,3.926,0.136,0.5339360000000001,46.899,0,15361,67256,1086676,True,
1785908224255.000,1785908224255.000,66.000,3.92,0.149,0.5840799999999999,46.899,0,15361,67256,1086676,True,
1785908224887.500,1785908224887.500,67.000,3.929,0.14,0.55006,46.899,0,15361,67256,1086676,True,
1785908225516.500,1785908225516.500,65.000,3.924,0.136,0.533664,46.906,0,15361,67256,1086676,True,
1785908226157.000,1785908226157.000,76.000,3.923,0.127,0.498221,46.906,0,15361,67256,1086676,True,
1785908226799.500,1785908226799.500,79.000,3.926,0.103,0.404378,46.921,0,15361,67256,1086676,True,
1785908227437.500,1785908227437.500,67.000,3.918,0.152,0.595536,46.935,0,15361,67256,1086676,True,
1785908228070.500,1785908228070.500,53.000,3.95,0.03,0.1185,46.949,0,,,,True,
1785908228175.500,1785908228175.500,53.000,3.951,0.03,0.11853,46.964,0,,,,True,
