timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785839286815.500,1785839286815.500,43.000,3.779,0.028,0.105812,44.005,0,29212,11660,11924,True,
1785839287404.500,1785839287404.500,45.000,3.762,0.105,0.39501,43.984,0,29212,170092,170092,True,
1785839288007.000,1785839288007.000,40.000,3.783,0.025,0.094575,44.012,0,29212,67684,1026668,True,
1785839288617.000,1785839288617.000,46.000,3.761,0.124,0.466364,44.018,0,29212,34304,1026668,True,
1785839289226.000,1785839289226.000,46.000,3.816,0.005,0.01908,44.012,0,29212,34304,1026668,True,
1785839289833.500,1785839289833.500,45.000,3.817,0.022,0.083974,44.005,0,29212,34304,1026668,True,
1785839290444.500,1785839290444.500,49.000,3.753,0.099,0.371547,43.984,0,29212,34304,1026668,True,
1785839291063.000,1785839291063.000,44.000,3.757,0.126,0.473382,43.978,0,29212,34304,1026668,True,
1785839291677.000,1785839291677.000,52.000,3.807,0.021,0.079947,43.964,0,29212,34304,1026668,True,
1785839292284.500,1785839292284.500,45.000,3.816,0.003,0.011448,43.958,0,29212,34304,1026668,True,
1785839292895.500,1785839292895.500,51.000,3.816,0.01,0.03816,43.964,0,29212,34304,1026668,True,
1785839293556.500,1785839293556.500,47.000,3.758,0.054,0.202932,43.964,0,29212,34304,1026668,True,
1785839294167.000,1785839294167.000,40.000,3.803,0.02,0.07606,43.978,0,29212,34304,1026668,True,
1785839294774.500,1785839294774.500,43.000,3.762,0.152,0.571824,43.991,0,29212,34304,1026668,True,
1785839295385.000,1785839295385.000,46.000,3.807,0.012,0.045684,43.991,0,29212,34304,1026668,True,
1785839295997.000,1785839295997.000,52.000,3.815,0.018,0.06867,44.012,0,29212,34304,1026668,True,
1785839296613.500,1785839296613.500,43.000,3.809,0.012,0.045708000000000006,44.025,0,29212,34304,1026668,True,
1785839297229.000,1785839297229.000,54.000,3.759,0.097,0.364623,44.039,0,29212,34304,1026668,True,
1785839297836.000,1785839297836.000,46.000,3.76,0.1,0.376,44.045,0,29212,34304,1026668,True,
1785839298444.500,1785839298444.500,47.000,3.807,0.018,0.06852599999999999,44.052,0,29212,34304,1026668,True,
1785839299047.500,1785839299047.500,41.000,3.809,0.009,0.034281,44.067,0,29212,34304,1026668,True,
1785839299666.000,1785839299666.000,48.000,3.756,0.095,0.35681999999999997,44.088,0,29212,34304,1026668,True,
1785839300271.000,1785839300271.000,52.000,3.814,0.011,0.041954,44.101,0,29212,34304,1026668,True,
1785839300877.000,1785839300877.000,46.000,3.815,0.015,0.057225,44.116,0,29212,34304,1026668,True,
1785839301484.000,1785839301484.000,46.000,3.756,0.098,0.36808799999999997,44.122,0,29212,34304,1026668,True,
1785839302089.500,1785839302089.500,41.000,3.786,0.03,0.11358,44.144,0,29212,34304,1026668,True,
1785839302704.500,1785839302704.500,47.000,3.77,0.028,0.10556,44.144,0,29212,34304,1026668,True,
1785839303313.500,1785839303313.500,51.000,3.766,0.012,0.045192,44.158,0,29212,34304,1026668,True,
1785839303943.500,1785839303943.500,61.000,3.81,0.006,0.022860000000000002,44.178,0,29212,34304,1026668,True,
1785839304567.500,1785839304567.500,43.000,3.759,0.106,0.398454,44.178,0,29212,34304,1026668,True,
1785839305175.500,1785839305175.500,41.000,3.815,0.008,0.03052,44.192,0,29212,34304,1026668,True,
1785839305753.500,1785839305753.500,33.000,3.783,0.121,0.45774299999999996,44.192,0,,,,True,
1785839305817.500,1785839305817.500,43.000,3.775,0.09,0.33975,44.207,0,,,,True,
