timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785832359485.000,1785832359485.000,42.000,4.233,0.075,0.31747499999999995,35.92,0,19132,19300,21544,True,
1785832360070.500,1785832360070.500,41.000,4.231,0.093,0.39348299999999997,35.92,0,19132,236184,1087760,True,
1785832360663.000,1785832360663.000,46.000,4.24,0.062,0.26288,35.914,0,19132,68392,1087760,True,
1785832361264.000,1785832361264.000,58.000,4.229,0.101,0.42712900000000004,35.902,0,19132,68956,1087760,True,
1785832361866.000,1785832361866.000,48.000,4.221,0.132,0.557172,35.896,0,19132,68956,1087760,True,
1785832362470.000,1785832362470.000,52.000,4.222,0.104,0.43908800000000003,35.896,0,19132,68956,1087760,True,
1785832363079.000,1785832363079.000,54.000,4.226,0.075,0.31695,35.896,0,19132,68956,1087760,True,
1785832363688.000,1785832363688.000,54.000,4.242,0.03,0.12725999999999998,35.896,0,19132,68956,1087760,True,
1785832364280.500,1785832364280.500,29.000,4.256,0.009,0.038304,35.896,0,,,,True,
1785832364344.500,1785832364344.500,39.000,4.251,0.03,0.12753,35.896,0,,,,True,
