timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785861352675.000,1785861352675.000,28.000,4.275,0.067,0.28642500000000004,34.744,0,7216,10808,11860,True,
1785861353241.000,1785861353241.000,38.000,4.273,0.094,0.40166199999999996,34.766,0,7216,699408,699408,True,
1785861353847.000,1785861353847.000,38.000,4.288,0.04,0.17152,34.829,0,7216,32884,1027472,True,
1785861354455.000,1785861354455.000,56.000,4.188,0.24,1.0051199999999998,34.93,0,7216,35156,1027472,True,
1785861355080.000,1785861355080.000,46.000,4.26,0.122,0.51972,35.001,0,7216,35924,1027472,True,
1785861355708.000,1785861355708.000,62.000,4.27,0.083,0.35441,35.06,0,7216,35924,1027472,True,
1785861356327.500,1785861356327.500,43.000,4.268,0.13,0.55484,35.096,0,7216,35924,1027472,True,
1785861356906.500,1785861356906.500,43.000,4.283,0.118,0.505394,35.096,0,7216,20820,1027472,True,
1785861357512.000,1785861357512.000,36.000,4.316,0.03,0.12947999999999998,35.125,0,,,,True,
1785861357583.500,1785861357583.500,31.000,4.31,0.024,0.10343999999999999,35.137,0,,,,True,
