timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785838144901.000,1785838144901.000,54.000,4.008,0.06,0.24048,42.699,0,19454,19012,21256,True,
1785838145505.000,1785838145505.000,50.000,4.004,0.078,0.312312,42.712,0,19454,310124,310124,True,
1785838146111.000,1785838146111.000,54.000,4.006,0.07,0.28042000000000006,42.712,0,19454,505204,1086828,True,
1785838146722.500,1785838146722.500,59.000,3.995,0.085,0.339575,42.712,0,19454,68104,1086828,True,
1785838147335.000,1785838147335.000,52.000,3.997,0.098,0.391706,42.712,0,19454,68104,1086828,True,
1785838147943.000,1785838147943.000,58.000,4.0,0.085,0.34,42.699,0,19454,68104,1086828,True,
1785838148553.500,1785838148553.500,61.000,3.993,0.119,0.47516699999999995,42.686,0,19454,68104,1086828,True,
1785838149173.500,1785838149173.500,59.000,3.991,0.109,0.435019,42.686,0,19454,68104,1086828,True,
1785838149783.500,1785838149783.500,51.000,3.987,0.142,0.5661539999999999,42.679,0,19454,68104,1086828,True,
1785838150390.500,1785838150390.500,57.000,4.016,0.027,0.108432,42.666,0,19454,68104,1086828,True,
1785838150995.500,1785838150995.500,53.000,3.99,0.117,0.4668300000000001,42.666,0,19454,68104,1086828,True,
1785838151609.000,1785838151609.000,56.000,4.01,0.078,0.31278,42.666,0,19454,68104,1086828,True,
1785838152223.000,1785838152223.000,54.000,3.995,0.116,0.46342000000000005,42.666,0,19454,68104,1086828,True,
1785838152833.000,1785838152833.000,64.000,4.0,0.107,0.428,42.666,0,19454,68104,1086828,True,
1785838153447.000,1785838153447.000,54.000,3.988,0.129,0.514452,42.666,0,19454,68104,1086828,True,
1785838154056.000,1785838154056.000,56.000,4.014,0.031,0.124434,42.679,0,19454,42924,1086828,True,
1785838154662.000,1785838154662.000,46.000,4.021,0.02,0.08042,42.686,0,,,,True,
1785838154732.000,1785838154732.000,36.000,4.025,0.007,0.028175000000000002,42.692,0,,,,True,
