timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785834045615.500,1785834045615.500,43.000,4.185,0.04,0.1674,40.067,0,18888,16388,21640,True,
1785834046202.500,1785834046202.500,45.000,4.19,0.034,0.14246000000000003,40.08,0,18888,129860,129860,True,
1785834046788.000,1785834046788.000,42.000,4.167,0.112,0.466704,40.08,0,18888,293116,1087044,True,
1785834047378.500,1785834047378.500,51.000,4.137,0.103,0.4261109999999999,40.086,0,18888,67428,1087044,True,
1785834047991.500,1785834047991.500,57.000,4.169,0.134,0.558646,40.086,0,18888,68252,1087044,True,
1785834048592.000,1785834048592.000,52.000,4.168,0.112,0.466816,40.086,0,18888,68252,1087044,True,
1785834049193.500,1785834049193.500,49.000,4.167,0.109,0.45420299999999997,40.08,0,18888,68252,1087044,True,
1785834049793.500,1785834049793.500,49.000,4.167,0.114,0.475038,40.086,0,18888,68252,1087044,True,
1785834050399.500,1785834050399.500,51.000,4.179,0.096,0.40118400000000004,40.086,0,18888,68252,1087044,True,
1785834051003.000,1785834051003.000,50.000,4.167,0.108,0.450036,40.093,0,18888,68252,1087044,True,
1785834051588.500,1785834051588.500,33.000,4.185,0.049,0.205065,40.105,0,,,,True,
1785834051645.500,1785834051645.500,29.000,4.195,0.009,0.037755,40.105,0,,,,True,
