timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785827867212.500,1785827866587.485,288.191,4.1,0.037,0.15169999999999997,45.036,0,18467,9076,12028,True,
1785827867857.000,1785827867137.478,387.778,4.1,0.041,0.1681,45.022,0,18467,53664,55496,True,
1785827868347.000,1785827867631.435,375.060,4.1,0.045,0.18449999999999997,45.022,0,18467,70952,79656,True,
1785827868875.000,1785827868146.923,405.737,4.103,0.034,0.13950200000000001,45.016,0,18467,26440,79656,True,
1785827869363.000,1785827868638.582,388.684,4.087,0.087,0.35556899999999997,44.995,0,18467,292808,292808,True,
1785827869627.500,1785827869024.105,158.939,4.105,0.031,0.127255,44.975,0,18467,30068,1027016,True,
1785827870231.000,1785827869572.650,255.521,4.093,0.021,0.085953,44.954,0,18467,721764,1027016,True,
1785827870676.500,1785827870061.682,233.133,4.066,0.165,0.67089,44.927,0,18467,34552,1027016,True,
1785827871306.000,1785827870616.206,340.954,4.078,0.116,0.4730480000000001,44.899,0,18467,34552,1027016,True,
1785827871800.000,1785827871111.309,330.700,4.082,0.083,0.338806,44.893,0,18467,34552,1027016,True,
1785827872194.500,1785827871556.657,220.863,4.079,0.105,0.428295,44.885,0,18467,34552,1027016,True,
1785827872733.000,1785827872078.914,264.738,4.077,0.111,0.452547,44.851,0,18467,34552,1027016,True,
1785827873203.500,1785827872563.241,232.849,4.088,0.097,0.396536,44.83,0,18467,,,True,
1785827873359.500,1785827872752.800,145.121,4.103,0.034,0.13950200000000001,44.851,0,,,,True,
