timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785827458828.500,1785827458194.193,220.363,4.125,0.076,0.3135,44.714,0,2514,11892,11892,True,
1785827459399.000,1785827458730.367,292.205,4.131,0.024,0.09914400000000001,44.734,0,2514,70628,79720,True,
1785827459915.500,1785827459260.479,351.962,4.115,0.072,0.29628,44.734,0,2514,750636,750636,True,
1785827460269.500,1785827459666.027,162.302,4.122,0.049,0.201978,44.734,0,2514,188788,1026860,True,
1785827461146.000,1785827460358.569,547.078,4.104,0.097,0.398088,44.741,0,2514,34712,1026860,True,
1785827461342.500,1785827460757.520,250.574,4.107,0.108,0.443556,44.748,0,2514,34712,1026860,True,
1785827461913.500,1785827461270.843,276.720,4.097,0.112,0.45886400000000005,44.741,0,2514,34712,1026860,True,
1785827462418.500,1785827461769.626,272.679,4.099,0.076,0.311524,44.734,0,2514,34712,1026860,True,
1785827462915.000,1785827462271.216,275.417,4.096,0.106,0.434176,44.727,0,2514,34712,1026860,True,
1785827463435.500,1785827462776.192,285.067,4.099,0.067,0.274633,44.734,0,2514,34712,1026860,True,
1785827463764.500,1785827463164.210,138.490,4.123,0.062,0.255626,44.741,0,,,,True,
