timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785811760374.000,1785811759700.009,241.053,4.118,0.02,0.08236,40.826,0,25645,9720,11904,True,
1785811760825.000,1785811760183.083,206.611,4.123,0.03,0.12369000000000001,40.844,0,25645,28560,79576,True,
1785811761273.500,1785811760653.300,146.205,4.097,0.086,0.352342,40.857,0,25645,30432,1026320,True,
1785811761997.000,1785811761265.763,370.658,4.091,0.123,0.503193,40.895,0,25645,34208,1026320,True,
1785811762302.500,1785811761668.532,175.116,4.09,0.101,0.41309,40.895,0,25645,34208,1026320,True,
1785811763141.500,1785811762341.566,520.724,4.085,0.095,0.388075,40.901,0,25645,34208,1026320,True,
1785811763331.500,1785811762693.053,181.538,4.097,0.075,0.307275,40.895,0,25645,34208,1026320,True,
1785811763923.000,1785811763239.944,274.901,4.086,0.035,0.14301000000000003,40.882,0,25645,34208,1026320,True,
1785811764354.000,1785811763704.416,203.310,4.093,0.135,0.552555,40.876,0,25645,34208,1026320,True,
1785811764870.500,1785811764215.066,224.120,4.086,0.116,0.47397600000000006,40.857,0,25645,34208,1026320,True,
1785811765325.500,1785811764690.545,174.689,4.083,0.118,0.481794,40.844,0,25645,34208,1026320,True,
1785811765893.500,1785811765225.803,244.642,4.085,0.093,0.379905,40.844,0,25645,34208,1026320,True,
1785811766401.000,1785811765728.031,248.627,4.089,0.069,0.28214100000000003,40.844,0,25645,34208,1026320,True,
1785811766935.500,1785811766250.980,294.062,4.089,0.106,0.43343400000000004,40.838,0,25645,34208,1026320,True,
1785811767337.500,1785811766700.934,193.420,4.092,0.123,0.503316,40.844,0,25645,34208,1026320,True,
1785811767932.500,1785811767245.418,281.913,4.083,0.07,0.28581000000000006,40.838,0,25645,34208,1026320,True,
1785811768335.000,1785811767697.717,186.068,4.091,0.111,0.45410100000000003,40.838,0,25645,34208,1026320,True,
1785811768965.000,1785811768264.771,319.783,4.09,0.094,0.38445999999999997,40.838,0,25645,34208,1026320,True,
1785811769379.500,1785811768721.057,231.876,4.099,0.106,0.434494,40.844,0,25645,34208,1026320,True,
1785811769823.500,1785811769188.369,166.040,4.086,0.079,0.322794,40.851,0,25645,34208,1026320,True,
1785811770374.500,1785811769713.483,215.754,4.112,0.042,0.17270400000000002,40.857,0,25645,19460,1026320,True,
1785811770567.000,1785811769940.535,154.194,4.105,0.068,0.27914000000000005,40.857,0,,,,True,
