timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785900436150.500,1785900436150.500,55.000,4.188,0.045,0.18846,40.118,0,15553,17316,17956,True,
1785900437635.000,1785900437635.000,46.000,4.186,0.063,0.263718,40.105,0,15553,28916,79524,True,
1785900438247.500,1785900438247.500,83.000,4.178,0.104,0.43451199999999995,40.054,0,15553,259684,1026932,True,
1785900438859.500,1785900438859.500,43.000,4.111,0.187,0.7687569999999999,40.041,0,15553,34136,1026932,True,
1785900439456.000,1785900439456.000,44.000,4.216,0.015,0.06324,40.022,0,15553,34776,1026932,True,
1785900440049.000,1785900440049.000,42.000,4.22,0.008,0.03376,40.002,0,15553,34776,1026932,True,
1785900440644.500,1785900440644.500,51.000,4.213,0.007,0.029491,39.989,0,15553,34776,1026932,True,
1785900441241.500,1785900441241.500,43.000,4.192,0.021,0.08803200000000001,39.989,0,15553,34776,1026932,True,
1785900441825.500,1785900441825.500,47.000,4.17,0.102,0.42533999999999994,39.983,0,15553,18360,1026932,True,
1785900441891.000,1785900441891.000,32.000,4.175,0.087,0.36322499999999996,39.983,0,,,,True,
