timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785861486649.500,1785861486649.500,31.000,4.248,0.068,0.288864,38.466,0,12142,11108,12140,True,
1785861487232.500,1785861487232.500,57.000,4.247,0.122,0.518134,38.46,0,12142,657376,657376,True,
1785861487816.500,1785861487816.500,27.000,4.29,0.022,0.09437999999999999,38.485,0,12142,32604,1027680,True,
1785861488417.000,1785861488417.000,50.000,4.24,0.13,0.5512,38.509,0,12142,34808,1027680,True,
1785861489033.500,1785861489033.500,43.000,4.248,0.165,0.7009200000000001,38.509,0,12142,35448,1027680,True,
1785861489664.500,1785861489664.500,61.000,4.253,0.09,0.38277,38.491,0,12142,35448,1027680,True,
1785861490277.500,1785861490277.500,51.000,4.295,0.021,0.090195,38.442,0,12142,35448,1027680,True,
1785861490886.500,1785861490886.500,39.000,4.252,0.153,0.6505559999999999,38.429,0,12142,35448,1027680,True,
1785861491497.000,1785861491497.000,38.000,4.304,0.022,0.094688,38.405,0,,,,True,
1785861491559.500,1785861491559.500,37.000,4.289,0.029,0.12438099999999999,38.405,0,,,,True,
