timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785898981455.000,1785898981455.000,46.000,4.195,0.116,0.48662000000000005,39.441,0,24943,17776,21684,True,
1785898982054.000,1785898982054.000,52.000,4.2,0.09,0.378,39.466,0,24943,97920,1087816,True,
1785898982652.500,1785898982652.500,53.000,4.2,0.094,0.39480000000000004,39.478,0,24943,68272,1087816,True,
1785898983270.000,1785898983270.000,54.000,4.176,0.183,0.764208,39.491,0,24943,68960,1087816,True,
1785898983894.500,1785898983894.500,57.000,4.18,0.161,0.67298,39.503,0,24943,68960,1087816,True,
1785898984536.000,1785898984536.000,76.000,4.179,0.152,0.635208,39.516,0,24943,68960,1087816,True,
1785898985170.500,1785898985170.500,77.000,4.175,0.186,0.77655,39.528,0,24943,68960,1087816,True,
1785898985813.500,1785898985813.500,57.000,4.18,0.172,0.7189599999999999,39.534,0,24943,68960,1087816,True,
1785898986434.500,1785898986434.500,63.000,4.174,0.123,0.513402,39.541,0,24943,68960,1087816,True,
1785898987062.500,1785898987062.500,57.000,4.175,0.172,0.7181,39.553,0,24943,68960,1087816,True,
1785898987697.000,1785898987697.000,70.000,4.18,0.157,0.65626,39.572,0,24943,68960,1087816,True,
1785898988312.500,1785898988312.500,43.000,4.177,0.151,0.6307269999999999,39.591,0,24943,68960,1087816,True,
1785898988931.000,1785898988931.000,70.000,4.179,0.152,0.635208,39.603,0,24943,68960,1087816,True,
1785898989555.000,1785898989555.000,68.000,4.186,0.155,0.64883,39.616,0,24943,68960,1087816,True,
1785898990174.500,1785898990174.500,43.000,4.205,0.083,0.349015,39.634,0,24943,43024,1087816,True,
1785898990784.000,1785898990784.000,54.000,4.213,0.059,0.24856699999999998,39.653,0,,,,True,
1785898990887.500,1785898990887.500,55.000,4.21,0.061,0.25681,39.653,0,,,,True,
