timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785899663793.000,1785899663793.000,48.000,4.202,0.048,0.20169600000000001,37.622,0,21998,14740,17940,True,
1785899664402.000,1785899664402.000,48.000,4.194,0.078,0.327132,37.634,0,21998,895452,895452,True,
1785899664997.500,1785899664997.500,41.000,4.222,0.024,0.10132800000000002,37.664,0,21998,734592,1026780,True,
1785899665597.500,1785899665597.500,45.000,4.136,0.092,0.380512,37.694,0,21998,33904,1026780,True,
1785899666200.000,1785899666200.000,44.000,4.214,0.024,0.10113600000000002,37.7,0,21998,34544,1026780,True,
1785899666792.000,1785899666792.000,44.000,4.183,0.103,0.430849,37.718,0,21998,34544,1026780,True,
1785899667389.500,1785899667389.500,45.000,4.178,0.081,0.338418,37.724,0,21998,34544,1026780,True,
1785899667988.000,1785899667988.000,42.000,4.189,0.101,0.42308900000000005,37.754,0,21998,34544,1026780,True,
1785899668586.500,1785899668586.500,37.000,4.251,0.006,0.025506,37.789,0,,,,True,
1785899668652.000,1785899668652.000,42.000,4.244,0.01,0.04244,37.778,0,,,,True,
