timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785840442927.500,1785840442927.500,57.000,3.739,0.043,0.16077699999999998,44.437,0,29171,11660,17772,True,
1785840445342.000,1785840445342.000,44.000,3.758,0.024,0.09019200000000001,44.22,0,29171,66884,79260,True,
1785840447441.500,1785840447441.500,197.000,3.721,0.103,0.38326299999999996,43.904,0,29171,398516,398516,True,
1785840448114.500,1785840448114.500,43.000,3.742,0.025,0.09355000000000001,43.803,0,29171,31376,1026356,True,
1785840448734.000,1785840448734.000,54.000,3.758,0.024,0.09019200000000001,43.729,0,29171,34124,1026356,True,
1785840449355.500,1785840449355.500,49.000,3.717,0.07,0.26019000000000003,43.668,0,29171,34124,1026356,True,
1785840449968.000,1785840449968.000,48.000,3.76,0.016,0.06016,43.642,0,29171,34124,1026356,True,
1785840450579.500,1785840450579.500,49.000,3.718,0.061,0.226798,43.601,0,29171,34124,1026356,True,
1785840451204.500,1785840451204.500,61.000,3.727,0.086,0.320522,43.58,0,29171,34124,1026356,True,
1785840451815.500,1785840451815.500,47.000,3.774,0.017,0.064158,43.574,0,29171,34124,1026356,True,
1785840452443.000,1785840452443.000,62.000,3.742,0.022,0.082324,43.574,0,29171,34124,1026356,True,
1785840453068.500,1785840453068.500,49.000,3.713,0.106,0.393578,43.587,0,29171,34124,1026356,True,
1785840453690.000,1785840453690.000,48.000,3.712,0.086,0.319232,43.594,0,29171,34124,1026356,True,
1785840454322.000,1785840454322.000,74.000,3.723,0.146,0.543558,43.608,0,29171,34124,1026356,True,
1785840454964.000,1785840454964.000,54.000,3.715,0.1,0.3715,43.642,0,29171,34124,1026356,True,
1785840455589.000,1785840455589.000,60.000,3.71,0.04,0.1484,43.682,0,29171,34124,1026356,True,
1785840456203.000,1785840456203.000,46.000,3.771,0.013,0.049023,43.695,0,29171,34124,1026356,True,
1785840456817.500,1785840456817.500,47.000,3.771,0.012,0.045252,43.742,0,29171,34124,1026356,True,
1785840457445.000,1785840457445.000,52.000,3.712,0.128,0.47513600000000006,43.756,0,29171,34124,1026356,True,
1785840458057.500,1785840458057.500,47.000,3.713,0.071,0.263623,43.79,0,29171,34124,1026356,True,
1785840458690.500,1785840458690.500,87.000,3.71,0.119,0.44149,43.81,0,29171,34124,1026356,True,
1785840459341.000,1785840459341.000,54.000,3.714,0.149,0.5533859999999999,43.837,0,29171,34124,1026356,True,
1785840459961.500,1785840459961.500,49.000,3.752,0.02,0.07504,43.857,0,29171,34124,1026356,True,
1785840460577.000,1785840460577.000,52.000,3.752,0.013,0.04877599999999999,43.884,0,29171,34124,1026356,True,
1785840461200.500,1785840461200.500,53.000,3.716,0.075,0.2787,43.904,0,29171,34124,1026356,True,
1785840461832.500,1785840461832.500,63.000,3.712,0.108,0.40089600000000003,43.918,0,29171,34124,1026356,True,
1785840462476.000,1785840462476.000,82.000,3.753,0.01,0.03753,43.958,0,29171,34124,1026356,True,
1785840463107.500,1785840463107.500,45.000,3.718,0.137,0.509366,43.978,0,29171,34124,1026356,True,
1785840463731.000,1785840463731.000,64.000,3.73,0.071,0.26482999999999995,43.991,0,29171,34124,1026356,True,
1785840464358.500,1785840464358.500,57.000,3.715,0.019,0.070585,44.005,0,29171,34124,1026356,True,
1785840464974.500,1785840464974.500,57.000,3.744,0.026,0.097344,44.018,0,29171,34124,1026356,True,
1785840465596.000,1785840465596.000,52.000,3.723,0.089,0.33134699999999995,44.06,0,29171,34124,1026356,True,
1785840466214.500,1785840466214.500,39.000,3.767,0.011,0.041436999999999995,44.088,0,,,,True,
1785840466278.500,1785840466278.500,31.000,3.766,0.012,0.045192,44.101,0,,,,True,
