timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785834946133.500,1785834946133.500,43.000,4.161,0.036,0.14979599999999998,40.247,0,8298,16060,21440,True,
1785834946716.000,1785834946716.000,42.000,4.165,0.021,0.087465,40.26,0,8298,85860,96400,True,
1785834947308.500,1785834947308.500,45.000,4.147,0.09,0.37323,40.266,0,8298,234464,1086456,True,
1785834947900.500,1785834947900.500,51.000,4.14,0.105,0.4347,40.273,0,8298,67348,1086456,True,
1785834948512.000,1785834948512.000,62.000,4.159,0.099,0.411741,40.266,0,8298,67348,1086456,True,
1785834949121.000,1785834949121.000,50.000,4.14,0.111,0.45953999999999995,40.266,0,8298,67348,1086456,True,
1785834949722.500,1785834949722.500,51.000,4.134,0.109,0.45060600000000006,40.26,0,8298,67348,1086456,True,
1785834950329.500,1785834950329.500,51.000,4.137,0.117,0.484029,40.247,0,8298,67348,1086456,True,
1785834950926.000,1785834950926.000,48.000,4.136,0.133,0.550088,40.241,0,8298,67348,1086456,True,
1785834951523.500,1785834951523.500,47.000,4.138,0.126,0.521388,40.234,0,8298,67348,1086456,True,
1785834952124.000,1785834952124.000,58.000,4.137,0.133,0.550221,40.234,0,8298,67348,1086456,True,
1785834952729.000,1785834952729.000,56.000,4.138,0.118,0.48828399999999994,40.234,0,8298,67348,1086456,True,
1785834953332.500,1785834953332.500,45.000,4.139,0.117,0.48426300000000005,40.234,0,8298,67348,1086456,True,
1785834953939.500,1785834953939.500,53.000,4.141,0.122,0.505202,40.241,0,8298,67348,1086456,True,
1785834954543.000,1785834954543.000,46.000,4.136,0.108,0.44668800000000003,40.247,0,8298,67348,1086456,True,
1785834955153.000,1785834955153.000,60.000,4.135,0.112,0.46312,40.26,0,8298,67348,1086456,True,
1785834955755.500,1785834955755.500,33.000,4.171,0.006,0.025026000000000003,40.273,0,,,,True,
1785834955820.500,1785834955820.500,35.000,4.169,0.01,0.04169,40.279,0,,,,True,
