timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785833672328.000,1785833672328.000,60.000,4.006,0.057,0.22834200000000002,42.52,0,5673,14248,18216,True,
1785833674830.000,1785833674830.000,58.000,4.021,0.012,0.048252,42.153,0,5673,26900,79784,True,
1785833676334.000,1785833676334.000,46.000,4.011,0.037,0.14840699999999998,41.934,0,5673,999828,999828,True,
1785833676941.500,1785833676941.500,45.000,4.045,0.012,0.04854,41.857,0,5673,32872,1027988,True,
1785833677558.500,1785833677558.500,49.000,3.997,0.078,0.311766,41.812,0,5673,35764,1027988,True,
1785833678176.000,1785833678176.000,46.000,4.015,0.122,0.48982999999999993,41.767,0,5673,35764,1027988,True,
1785833678793.000,1785833678793.000,52.000,4.042,0.021,0.084882,41.722,0,5673,35764,1027988,True,
1785833679417.000,1785833679417.000,54.000,3.981,0.08,0.31848,41.702,0,5673,35764,1027988,True,
1785833680045.000,1785833680045.000,58.000,3.989,0.151,0.602339,41.69,0,5673,35764,1027988,True,
1785833680670.500,1785833680670.500,61.000,4.0,0.064,0.256,41.677,0,5673,35764,1027988,True,
1785833681284.500,1785833681284.500,49.000,3.988,0.085,0.33898,41.69,0,5673,35764,1027988,True,
1785833681895.500,1785833681895.500,43.000,3.994,0.091,0.363454,41.709,0,5673,35764,1027988,True,
1785833682499.500,1785833682499.500,47.000,3.989,0.077,0.307153,41.715,0,5673,35764,1027988,True,
1785833683110.500,1785833683110.500,51.000,4.035,0.027,0.108945,41.735,0,5673,35764,1027988,True,
1785833683737.000,1785833683737.000,52.000,3.997,0.076,0.303772,41.78,0,5673,35764,1027988,True,
1785833684397.000,1785833684397.000,58.000,4.042,0.024,0.097008,41.812,0,5673,35764,1027988,True,
1785833685018.500,1785833685018.500,51.000,3.99,0.119,0.47481,41.825,0,5673,35764,1027988,True,
1785833685650.000,1785833685650.000,72.000,3.998,0.077,0.307846,41.863,0,5673,35764,1027988,True,
1785833686272.000,1785833686272.000,46.000,4.038,0.02,0.08076000000000001,41.909,0,5673,35764,1027988,True,
1785833686893.500,1785833686893.500,63.000,3.99,0.089,0.35511,41.928,0,5673,35764,1027988,True,
1785833687526.500,1785833687526.500,51.000,4.037,0.021,0.084777,41.96,0,5673,35764,1027988,True,
1785833688151.000,1785833688151.000,54.000,3.999,0.104,0.415896,41.999,0,5673,35764,1027988,True,
1785833688782.000,1785833688782.000,58.000,3.99,0.088,0.35112,42.012,0,5673,35764,1027988,True,
1785833689402.000,1785833689402.000,52.000,4.04,0.023,0.09292,42.039,0,5673,35764,1027988,True,
1785833690040.500,1785833690040.500,47.000,3.998,0.13,0.5197400000000001,42.08,0,5673,35764,1027988,True,
1785833690656.000,1785833690656.000,46.000,4.044,0.008,0.032352,42.107,0,5673,35764,1027988,True,
1785833691280.000,1785833691280.000,66.000,4.028,0.029,0.116812,42.14,0,5673,35764,1027988,True,
1785833691922.000,1785833691922.000,64.000,4.003,0.083,0.332249,42.167,0,5673,35764,1027988,True,
1785833692545.000,1785833692545.000,46.000,4.012,0.107,0.42928399999999994,42.194,0,5673,35764,1027988,True,
1785833693180.500,1785833693180.500,63.000,4.042,0.013,0.052545999999999995,42.214,0,5673,35764,1027988,True,
1785833693801.500,1785833693801.500,43.000,3.99,0.018,0.07182,42.247,0,5673,35764,1027988,True,
1785833694405.000,1785833694405.000,50.000,3.991,0.155,0.618605,42.267,0,5673,35764,1027988,True,
1785833695028.500,1785833695028.500,45.000,4.05,0.014,0.0567,42.287,0,,,,True,
1785833695096.500,1785833695096.500,45.000,4.033,0.027,0.108891,42.294,0,,,,True,
