timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785832644336.000,1785832644336.000,44.000,4.209,0.131,0.551379,37.796,0,28767,20732,21888,True,
1785832644927.000,1785832644927.000,38.000,4.226,0.083,0.350758,37.825,0,28767,116696,1087316,True,
1785832645518.000,1785832645518.000,56.000,4.204,0.105,0.44142,37.861,0,28767,94552,1087316,True,
1785832646122.500,1785832646122.500,47.000,4.217,0.121,0.510257,37.891,0,28767,95220,1087316,True,
1785832646725.000,1785832646725.000,46.000,4.212,0.125,0.5265,37.916,0,28767,95220,1087316,True,
1785832647335.000,1785832647335.000,54.000,4.208,0.109,0.458672,37.941,0,28767,95220,1087316,True,
1785832647939.500,1785832647939.500,47.000,4.215,0.077,0.324555,37.966,0,28767,95220,1087316,True,
1785832648536.000,1785832648536.000,46.000,4.211,0.11,0.46321,37.991,0,28767,95220,1087316,True,
1785832649113.500,1785832649113.500,29.000,4.241,0.011,0.04665099999999999,38.009,0,,,,True,
1785832649176.500,1785832649176.500,29.000,4.241,0.027,0.11450699999999998,38.015,0,,,,True,
