timestamp_ms,host_timestamp_ms,adb_latency_ms,voltage_v,current_a,power_w,skin_temp_c,thermal_status,runner_pid,rss_kb,vmhwm_kb,valid_power,error
1785754886920.500,1785754886223.684,119.666,3.911,0.031,0.121241,55.75,0,17317,11072,11072,True,
1785754887406.000,1785754886715.917,103.237,3.894,0.115,0.44781000000000004,55.75,0,17317,1432768,1432768,True,
1785754887975.000,1785754887253.243,177.207,3.9,0.059,0.23009999999999997,55.76,0,17317,127556,1884864,True,
1785754888449.000,1785754887741.057,152.246,3.834,0.084,0.322056,55.769,0,17317,73920,1884864,True,
1785754888999.000,1785754888266.764,202.981,3.823,0.186,0.711078,55.723,0,17317,73916,1884864,True,
1785754889405.500,1785754888717.576,104.107,3.838,0.249,0.955662,55.714,0,17317,73916,1884864,True,
1785754890022.000,1785754889276.426,221.220,3.819,0.279,1.065501,55.723,0,17317,73916,1884864,True,
1785754890482.000,1785754889756.960,181.730,3.812,0.233,0.888196,55.741,0,17317,73872,1884864,True,
1785754890988.000,1785754890260.712,188.589,3.82,0.291,1.1116199999999998,55.75,0,17317,73872,1884864,True,
1785754891698.500,1785754890864.843,396.427,3.893,0.24,0.9343199999999999,55.787,0,17317,73872,1884864,True,
1785754892846.500,1785754891690.016,1046.194,3.815,0.271,1.033865,55.832,0,17317,73872,1884864,True,
1785754892954.000,1785754892264.138,101.413,3.835,0.235,0.9012249999999999,55.851,0,17317,73872,1884864,True,
1785754893566.500,1785754892823.372,219.452,3.867,0.083,0.320961,55.805,0,17317,73868,1884864,True,
1785754894070.500,1785754893324.783,221.890,3.895,0.107,0.416765,55.787,0,17317,73868,1884864,True,
1785754894778.500,1785754893929.824,431.500,3.89,0.231,0.8985900000000001,55.778,0,17317,73860,1884864,True,
1785754894988.500,1785754894282.978,137.268,3.888,0.167,0.649296,55.76,0,17317,73860,1884864,True,
1785754895176.500,1785754894484.432,103.874,3.905,0.068,0.26554,55.787,0,,,,True,
